task_id,user_id,completion_time,task_switches,interruptions,worked_outside_hours,actual_start_date,actual_completion_date,efficiency_ratio
task_23886,user_005,4.68,0,0,True,2025-08-09 01:20:11.657294,2025-08-15 01:20:11.657294,0.825
task_23887,user_005,0.52,0,0,False,2025-04-07 01:20:11.657294,2025-04-07 01:20:11.657294,1.262
task_23888,user_007,0.83,1,0,False,2025-08-12 01:20:11.657294,2025-04-07 01:20:11.657294,0.627
task_23891,user_004,2.9,1,0,True,2025-05-22 01:20:11.657294,2025-05-30 01:20:11.657294,0.762
task_23893,user_007,2.26,2,2,False,2025-02-28 01:20:11.657294,2025-03-02 01:20:11.657294,0.637
task_23894,user_006,4.49,0,0,False,2025-04-05 01:20:11.657294,2025-04-06 01:20:11.657294,0.912
task_23895,user_008,3.89,0,0,False,2025-08-02 01:20:11.657294,2025-08-03 01:20:11.657294,0.905
task_23899,user_006,5.67,0,0,False,2025-05-10 01:20:11.657294,2025-05-20 01:20:11.657294,1.04
task_23906,user_006,5.06,0,1,False,2025-06-14 01:20:11.657294,2025-06-14 01:20:11.657294,0.754
task_23915,user_007,8.86,0,1,False,2025-06-29 01:20:11.657294,,0.882
task_23917,user_007,1.11,1,3,False,2025-05-03 01:20:11.657294,2025-05-08 01:20:11.657294,0.533
task_23918,user_010,2.18,0,1,False,2025-07-10 01:20:11.657294,2025-07-10 01:20:11.657294,1.021
task_23920,user_006,2.62,0,3,False,2025-04-18 01:20:11.657294,2025-04-28 01:20:11.657294,4.453
task_23921,user_009,0.83,3,0,False,2025-07-25 01:20:11.657294,2025-07-28 01:20:11.657294,0.611
task_23924,user_008,8.32,0,0,False,2025-06-09 01:20:11.657294,2025-06-21 01:20:11.657294,0.556
task_23925,user_003,1.81,0,1,False,2025-03-19 01:20:11.657294,2025-03-22 01:20:11.657294,0.805
task_23926,user_008,6.12,0,1,False,2025-07-22 01:20:11.657294,2025-07-30 01:20:11.657294,0.606
task_23936,user_010,9.27,4,1,False,2025-04-22 01:20:11.657294,,0.574
task_23937,user_006,1.86,0,0,False,2025-05-09 01:20:11.657294,2025-05-09 01:20:11.657294,0.893
task_23938,user_004,5.56,0,1,False,2025-07-04 01:20:11.657294,2025-07-10 01:20:11.657294,1.141
task_23942,user_008,7.44,0,0,False,2025-03-30 01:20:11.657294,2025-04-03 01:20:11.657294,0.855
task_23943,user_009,3.39,3,1,False,2025-08-09 01:20:11.657294,2025-04-03 01:20:11.657294,0.448
task_23946,user_009,4.19,1,0,False,2025-07-03 01:20:11.657294,2025-07-04 01:20:11.657294,0.563
task_23948,user_002,13.94,0,1,False,2025-07-12 01:20:11.657294,2025-07-12 01:20:11.657294,0.453
task_23950,user_005,1.02,0,2,False,2025-06-21 01:20:11.657294,2025-06-21 01:20:11.657294,1.1
task_23952,user_007,4.02,0,0,False,2025-06-07 01:20:11.657294,2025-06-07 01:20:11.657294,0.842
task_23958,user_006,9.93,0,0,True,2025-05-15 01:20:11.657294,2025-05-17 01:20:11.657294,0.664
task_23961,user_008,4.1,0,2,False,2025-08-08 01:20:11.657294,2025-08-17 01:20:11.657294,0.614
task_23964,user_010,3.42,1,1,False,2025-04-06 01:20:11.657294,2025-04-17 01:20:11.657294,1.157
task_23965,user_004,1.65,2,0,True,2025-07-02 01:20:11.657294,2025-07-09 01:20:11.657294,1.905
task_23966,user_010,1.86,1,0,False,2025-05-04 01:20:11.657294,2025-05-10 01:20:11.657294,0.948
task_23967,user_006,2.21,0,0,True,2025-07-11 01:20:11.657294,2025-07-17 01:20:11.657294,1.201
task_23971,user_006,4.15,0,3,False,2025-04-01 01:20:11.657294,2025-04-09 01:20:11.657294,0.753
task_23972,user_009,0.98,0,0,False,2025-05-05 01:20:11.657294,2025-05-10 01:20:11.657294,0.741
task_23974,user_006,1.31,0,1,True,2025-05-09 01:20:11.657294,2025-05-09 01:20:11.657294,1.209
task_23978,user_006,1.92,0,0,False,2025-07-28 01:20:11.657294,2025-08-01 01:20:11.657294,1.122
task_23981,user_004,1.23,1,1,True,2025-03-22 01:20:11.657294,2025-03-22 01:20:11.657294,1.14
task_23982,user_003,4.44,0,0,False,2025-07-09 01:20:11.657294,2025-07-16 01:20:11.657294,0.874
task_23983,user_006,6.83,0,1,False,2025-03-04 01:20:11.657294,2025-03-05 01:20:11.657294,0.864
task_23991,user_008,1.66,0,0,True,2025-06-16 01:20:11.657294,2025-06-20 01:20:11.657294,0.832
task_23992,user_010,0.94,0,1,True,2025-04-05 01:20:11.657294,2025-04-10 01:20:11.657294,1.777
task_23993,user_010,4.36,1,0,True,2025-05-10 01:20:11.657294,,0.812
task_23994,user_001,2.84,0,1,True,2025-02-28 01:20:11.657294,,0.88
task_23995,user_007,2.26,1,0,False,2025-02-20 01:20:11.657294,2025-02-21 01:20:11.657294,0.852
task_23996,user_003,0.81,0,0,False,2025-07-20 01:20:11.657294,2025-07-22 01:20:11.657294,0.875
task_23997,user_008,4.23,0,0,False,2025-08-04 01:20:11.657294,2025-08-07 01:20:11.657294,0.721
task_23998,user_010,6.58,3,0,False,2025-05-29 01:20:11.657294,2025-06-01 01:20:11.657294,1.009
task_24005,user_004,2.33,1,0,False,2025-04-07 01:20:11.657294,2025-04-12 01:20:11.657294,0.712
task_24006,user_007,3.55,1,0,False,2025-07-17 01:20:11.657294,2025-07-20 01:20:11.657294,0.743
task_24010,user_008,4.87,0,1,False,2025-04-09 01:20:11.657294,2025-04-09 01:20:11.657294,0.712
task_24011,user_004,0.65,0,0,False,2025-03-31 01:20:11.657294,2025-04-04 01:20:11.657294,1.271
task_24013,user_005,3.5,0,0,False,2025-02-19 01:20:11.657294,2025-02-24 01:20:11.657294,0.818
task_24016,user_005,13.12,0,1,False,2025-05-29 01:20:11.657294,2025-06-19 01:20:11.657294,0.832
task_24020,user_005,1.24,0,1,True,2025-02-27 01:20:11.657294,,0.988
task_24022,user_003,5.44,0,0,False,2025-03-25 01:20:11.657294,2025-03-30 01:20:11.657294,0.967
task_24026,user_002,1.07,0,1,False,2025-02-15 01:20:11.657294,2025-02-15 01:20:11.657294,0.755
task_24027,user_009,2.57,0,2,False,2025-04-24 01:20:11.657294,2025-04-24 01:20:11.657294,1.064
task_24029,user_001,1.67,0,0,False,2025-06-05 01:20:11.657294,,1.022
task_24030,user_002,1.88,0,1,False,2025-06-17 01:20:11.657294,2025-06-18 01:20:11.657294,0.82
task_24031,user_004,1.3,2,0,True,2025-03-24 01:20:11.657294,2025-03-28 01:20:11.657294,1.51
task_24033,user_010,0.74,3,0,True,2025-05-05 01:20:11.657294,2025-05-08 01:20:11.657294,1.055
task_24036,user_009,8.15,2,2,False,2025-06-21 01:20:11.657294,2025-06-22 01:20:11.657294,0.415
task_24037,user_003,3.87,0,0,False,2025-05-29 01:20:11.657294,2025-06-03 01:20:11.657294,0.855
task_24038,user_009,1.49,0,2,False,2025-02-22 01:20:11.657294,2025-02-23 01:20:11.657294,0.874
task_24042,user_005,1.82,0,2,True,2025-04-20 01:20:11.657294,,0.801
task_24045,user_009,4.34,2,0,False,2025-08-06 01:20:11.657294,,0.665
task_24049,user_007,5.61,3,2,False,2025-03-25 01:20:11.657294,2025-03-28 01:20:11.657294,0.706
task_24052,user_010,3.67,1,1,False,2025-05-28 01:20:11.657294,2025-06-01 01:20:11.657294,0.899
task_24055,user_003,3.05,0,1,False,2025-03-22 01:20:11.657294,2025-03-24 01:20:11.657294,0.876
task_24056,user_010,2.56,0,0,False,2025-07-22 01:20:11.657294,2025-07-22 01:20:11.657294,1.526
task_24059,user_001,7.13,0,0,False,2025-07-01 01:20:11.657294,2025-07-07 01:20:11.657294,0.946
task_24061,user_009,2.74,1,1,False,2025-07-11 01:20:11.657294,2025-07-12 01:20:11.657294,0.609
task_24066,user_009,5.39,2,1,False,2025-07-16 01:20:11.657294,2025-07-18 01:20:11.657294,0.518
task_24070,user_004,1.84,0,1,False,2025-06-15 01:20:11.657294,2025-06-20 01:20:11.657294,1.19
task_24072,user_001,1.78,0,0,False,2025-02-22 01:20:11.657294,2025-02-23 01:20:11.657294,1.003
task_24082,user_010,2.75,1,1,False,2025-04-19 01:20:11.657294,,1.085
task_24083,user_008,11.35,0,1,False,2025-06-16 01:20:11.657294,,1.022
task_24084,user_007,5.07,0,1,False,2025-02-17 01:20:11.657294,2025-03-01 01:20:11.657294,0.653
task_24086,user_010,3.41,0,4,True,2025-04-21 01:20:11.657294,2025-04-25 01:20:11.657294,1.048
task_24091,user_010,2.99,0,0,False,2025-07-18 01:20:11.657294,2025-07-23 01:20:11.657294,2.168
task_24093,user_005,1.48,0,1,False,2025-04-04 01:20:11.657294,,1.3
task_24095,user_002,3.49,0,1,False,2025-02-27 01:20:11.657294,2025-02-28 01:20:11.657294,0.671
task_24104,user_010,2.13,1,1,False,2025-05-17 01:20:11.657294,2025-05-20 01:20:11.657294,0.865
task_24105,user_005,3.79,0,0,False,2025-05-25 01:20:11.657294,,1.752
task_24107,user_002,1.05,0,1,False,2025-04-17 01:20:11.657294,2025-04-20 01:20:11.657294,1.137
task_24110,user_010,4.95,5,2,False,2025-07-18 01:20:11.657294,2025-07-23 01:20:11.657294,0.525
task_24111,user_003,0.86,0,0,False,2025-07-25 01:20:11.657294,2025-07-28 01:20:11.657294,2.629
task_24112,user_008,5.95,0,0,False,2025-02-15 01:20:11.657294,2025-02-17 01:20:11.657294,0.545
task_24117,user_005,1.71,0,1,False,2025-04-17 01:20:11.657294,2025-04-20 01:20:11.657294,0.858
task_24118,user_003,2.74,0,0,True,2025-05-17 01:20:11.657294,2025-05-23 01:20:11.657294,1.061
task_24119,user_009,7.54,2,1,False,2025-06-12 01:20:11.657294,2025-06-17 01:20:11.657294,0.801
task_24122,user_005,1.76,0,1,False,2025-07-03 01:20:11.657294,2025-07-04 01:20:11.657294,0.851
task_24123,user_001,4.13,0,1,False,2025-03-02 01:20:11.657294,2025-03-08 01:20:11.657294,0.576
task_24126,user_006,11.36,0,0,True,2025-04-08 01:20:11.657294,2025-04-11 01:20:11.657294,0.684
task_24128,user_009,6.66,3,2,False,2025-07-17 01:20:11.657294,,0.562
task_24129,user_004,2.23,0,3,False,2025-06-28 01:20:11.657294,2025-07-02 01:20:11.657294,0.996
task_24132,user_010,2.29,1,1,False,2025-04-15 01:20:11.657294,,0.869
task_24134,user_001,5.98,0,2,False,2025-03-14 01:20:11.657294,2025-03-14 01:20:11.657294,1.013
task_24135,user_004,2.64,1,0,True,2025-02-17 01:20:11.657294,2025-02-17 01:20:11.657294,1.033
task_24137,user_007,11.81,2,0,False,2025-07-16 01:20:11.657294,2025-07-16 01:20:11.657294,0.348
task_24139,user_008,3.37,0,0,False,2025-05-19 01:20:11.657294,2025-05-20 01:20:11.657294,0.673
task_24140,user_004,4.79,2,0,True,2025-07-15 01:20:11.657294,2025-07-15 01:20:11.657294,1.138
task_24141,user_005,6.32,0,0,False,2025-07-22 01:20:11.657294,2025-08-01 01:20:11.657294,0.894
task_24143,user_007,6.59,4,0,True,2025-06-06 01:20:11.657294,2025-06-08 01:20:11.657294,0.483
task_24145,user_005,0.88,0,1,False,2025-03-02 01:20:11.657294,2025-03-02 01:20:11.657294,0.924
task_24150,user_008,7.7,0,2,False,2025-08-13 01:20:11.657294,2025-08-15 01:20:11.657294,0.544
task_24155,user_002,3.62,0,0,True,2025-06-07 01:20:11.657294,,0.908
task_24162,user_006,6.93,0,0,False,2025-07-22 01:20:11.657294,2025-07-23 01:20:11.657294,0.81
task_24164,user_007,18.82,2,1,False,2025-05-17 01:20:11.657294,2025-05-24 01:20:11.657294,0.361
task_24165,user_003,1.77,0,1,False,2025-07-12 01:20:11.657294,2025-07-16 01:20:11.657294,0.863
task_24167,user_002,11.28,0,1,False,2025-04-20 01:20:11.657294,2025-04-30 01:20:11.657294,0.587
task_24173,user_006,7.16,0,0,False,2025-03-12 01:20:11.657294,2025-03-14 01:20:11.657294,0.851
task_24176,user_007,2.78,0,1,False,2025-02-20 01:20:11.657294,,0.87
task_24178,user_006,7.8,0,2,False,2025-02-14 01:20:11.657294,2025-02-17 01:20:11.657294,0.595
task_24181,user_004,0.57,0,0,True,2025-08-07 01:20:11.657294,,0.955
task_24183,user_009,6.21,1,1,False,2025-05-14 01:20:11.657294,2025-05-26 01:20:11.657294,0.752
task_24186,user_010,1.51,2,1,True,2025-03-22 01:20:11.657294,2025-03-26 01:20:11.657294,1.045
task_24191,user_002,5.51,0,1,False,2025-07-25 01:20:11.657294,2025-07-27 01:20:11.657294,0.555
task_24193,user_005,2.81,0,2,False,2025-07-27 01:20:11.657294,2025-08-02 01:20:11.657294,2.62
task_24201,user_004,2.96,0,1,False,2025-03-22 01:20:11.657294,2025-03-27 01:20:11.657294,1.093
task_24204,user_007,1.85,3,0,False,2025-04-11 01:20:11.657294,2025-04-15 01:20:11.657294,0.631
task_24206,user_002,0.84,0,1,False,2025-06-09 01:20:11.657294,2025-06-09 01:20:11.657294,0.844
task_24207,user_003,4.15,0,2,False,2025-04-26 01:20:11.657294,2025-04-29 01:20:11.657294,0.943
task_24209,user_002,2.06,0,1,False,2025-05-18 01:20:11.657294,,0.549
task_24210,user_005,1.51,0,1,True,2025-06-09 01:20:11.657294,2025-06-10 01:20:11.657294,0.928
task_24211,user_002,1.38,0,1,False,2025-04-11 01:20:11.657294,2025-04-15 01:20:11.657294,0.872
task_24212,user_007,7.44,1,1,False,2025-02-28 01:20:11.657294,2025-03-05 01:20:11.657294,0.546
task_24213,user_009,6.47,4,0,False,2025-07-29 01:20:11.657294,2025-08-06 01:20:11.657294,0.513
task_24218,user_004,5.39,3,1,False,2025-05-14 01:20:11.657294,2025-05-19 01:20:11.657294,0.643
task_24220,user_007,6.84,0,0,False,2025-05-02 01:20:11.657294,2025-05-16 01:20:11.657294,0.55
task_24221,user_001,8.4,0,0,True,2025-04-08 01:20:11.657294,,1.272
task_24222,user_008,2.97,0,1,False,2025-03-30 01:20:11.657294,2025-03-31 01:20:11.657294,0.626
task_24225,user_009,9.0,0,0,False,2025-06-27 01:20:11.657294,2025-07-10 01:20:11.657294,0.408
task_24227,user_007,3.7,1,0,True,2025-07-12 01:20:11.657294,2025-07-12 01:20:11.657294,0.811
task_24230,user_006,1.54,0,0,False,2025-06-01 01:20:11.657294,,3.884
task_24235,user_010,1.1,2,0,False,2025-03-21 01:20:11.657294,2025-03-27 01:20:11.657294,0.746
task_24238,user_006,7.37,0,0,False,2025-07-01 01:20:11.657294,2025-07-02 01:20:11.657294,0.792
task_24245,user_007,1.7,2,0,False,2025-03-10 01:20:11.657294,2025-03-11 01:20:11.657294,0.722
task_24250,user_005,1.2,0,1,False,2025-07-21 01:20:11.657294,,0.909
task_24252,user_008,4.84,0,1,False,2025-06-09 01:20:11.657294,,0.795
task_24254,user_010,0.74,0,0,False,2025-03-14 01:20:11.657294,2025-03-17 01:20:11.657294,0.983
task_24257,user_002,12.86,0,1,False,2025-05-11 01:20:11.657294,,0.674
task_24260,user_008,2.64,0,2,False,2025-04-22 01:20:11.657294,2025-04-22 01:20:11.657294,0.727
task_24263,user_009,1.9,2,1,False,2025-06-21 01:20:11.657294,2025-06-22 01:20:11.657294,0.584
task_24265,user_003,0.81,0,1,False,2025-02-27 01:20:11.657294,2025-02-28 01:20:11.657294,0.942
task_24266,user_010,2.17,2,0,True,2025-05-24 01:20:11.657294,2025-05-24 01:20:11.657294,1.127
task_24267,user_001,4.83,0,1,True,2025-07-14 01:20:11.657294,,0.741
task_24271,user_010,0.62,0,1,True,2025-06-29 01:20:11.657294,2025-06-29 01:20:11.657294,1.005
task_24272,user_009,6.95,3,1,False,2025-04-21 01:20:11.657294,2025-04-23 01:20:11.657294,0.597
task_24273,user_010,3.79,2,0,False,2025-05-27 01:20:11.657294,2025-05-28 01:20:11.657294,0.831
task_24274,user_009,8.76,3,0,True,2025-05-19 01:20:11.657294,,0.845
task_24275,user_009,2.14,1,0,False,2025-06-04 01:20:11.657294,2025-06-08 01:20:11.657294,0.669
task_24276,user_003,1.35,0,1,False,2025-07-01 01:20:11.657294,,0.926
task_24282,user_009,3.54,1,1,False,2025-05-03 01:20:11.657294,2025-05-04 01:20:11.657294,0.832
task_24284,user_001,3.27,0,0,False,2025-02-20 01:20:11.657294,,0.804
task_24294,user_007,6.33,2,0,True,2025-07-06 01:20:11.657294,2025-07-07 01:20:11.657294,0.62
task_24296,user_006,3.13,0,1,False,2025-05-07 01:20:11.657294,2025-05-10 01:20:11.657294,0.675
task_24299,user_009,13.54,1,2,False,2025-06-25 01:20:11.657294,2025-07-01 01:20:11.657294,0.498
task_24302,user_006,11.03,0,1,False,2025-06-17 01:20:11.657294,,0.551
task_24306,user_004,1.25,1,0,False,2025-07-06 01:20:11.657294,2025-07-10 01:20:11.657294,0.944
task_24307,user_001,1.48,0,1,False,2025-07-07 01:20:11.657294,2025-07-10 01:20:11.657294,0.759
task_24315,user_007,1.3,1,0,False,2025-04-20 01:20:11.657294,2025-05-02 01:20:11.657294,0.91
task_24320,user_008,3.29,0,1,False,2025-06-18 01:20:11.657294,2025-06-21 01:20:11.657294,0.68
task_24321,user_006,1.81,0,2,True,2025-03-21 01:20:11.657294,2025-03-25 01:20:11.657294,0.887
task_24322,user_001,2.85,0,0,False,2025-07-01 01:20:11.657294,2025-07-01 01:20:11.657294,1.344
task_24324,user_005,1.3,0,0,False,2025-07-10 01:20:11.657294,2025-07-13 01:20:11.657294,0.969
task_24325,user_006,0.79,0,0,False,2025-06-20 01:20:11.657294,2025-06-27 01:20:11.657294,0.634
task_24334,user_008,8.56,0,0,False,2025-05-12 01:20:11.657294,2025-05-22 01:20:11.657294,0.831
task_24338,user_007,3.6,3,0,True,2025-02-19 01:20:11.657294,2025-02-20 01:20:11.657294,0.67
task_24341,user_009,0.95,1,0,False,2025-04-27 01:20:11.657294,2025-04-28 01:20:11.657294,2.126
task_24344,user_008,3.69,0,0,False,2025-07-25 01:20:11.657294,2025-07-27 01:20:11.657294,0.736
task_24346,user_001,2.4,0,1,False,2025-02-24 01:20:11.657294,2025-02-24 01:20:11.657294,0.955
task_24348,user_008,12.19,0,2,False,2025-05-21 01:20:11.657294,2025-06-02 01:20:11.657294,0.763
task_24350,user_008,8.83,0,0,False,2025-08-12 01:20:11.657294,2025-08-18 01:20:11.657294,0.676
task_24351,user_001,1.78,0,0,False,2025-04-28 01:20:11.657294,,0.976
task_24352,user_005,3.69,0,2,False,2025-07-04 01:20:11.657294,2025-07-06 01:20:11.657294,1.575
task_24354,user_006,3.4,0,0,False,2025-04-27 01:20:11.657294,2025-04-27 01:20:11.657294,0.85
task_24355,user_008,3.31,0,2,True,2025-04-30 01:20:11.657294,2025-05-02 01:20:11.657294,0.768
task_24356,user_002,4.16,0,1,False,2025-05-30 01:20:11.657294,,0.804
task_24360,user_008,3.07,0,1,False,2025-07-18 01:20:11.657294,2025-07-19 01:20:11.657294,0.59
task_24363,user_003,2.58,0,0,False,2025-06-26 01:20:11.657294,,0.9
task_24366,user_003,2.37,0,0,False,2025-03-28 01:20:11.657294,2025-04-01 01:20:11.657294,1.989
task_24367,user_001,3.47,0,1,False,2025-02-24 01:20:11.657294,2025-02-26 01:20:11.657294,0.659
task_24368,user_004,2.3,1,0,True,2025-07-14 01:20:11.657294,2025-07-21 01:20:11.657294,1.562
task_24371,user_004,6.15,1,0,False,2025-04-07 01:20:11.657294,,0.994
task_24372,user_010,1.07,1,2,False,2025-04-22 01:20:11.657294,,1.025
task_24375,user_007,4.5,1,0,False,2025-04-20 01:20:11.657294,2025-04-26 01:20:11.657294,0.749
task_24377,user_007,1.96,0,0,False,2025-07-11 01:20:11.657294,2025-07-11 01:20:11.657294,0.891
task_24379,user_004,3.63,0,0,False,2025-08-01 01:20:11.657294,2025-08-08 01:20:11.657294,0.939
task_24380,user_008,3.42,0,2,True,2025-07-25 01:20:11.657294,2025-07-30 01:20:11.657294,0.789
task_24381,user_003,2.81,0,2,False,2025-03-08 01:20:11.657294,2025-03-11 01:20:11.657294,0.702
task_24382,user_002,2.66,0,1,False,2025-06-13 01:20:11.657294,2025-06-20 01:20:11.657294,0.707
task_24387,user_002,0.99,0,0,True,2025-03-05 01:20:11.657294,2025-03-06 01:20:11.657294,1.242
task_24389,user_002,1.65,0,1,True,2025-06-13 01:20:11.657294,2025-06-13 01:20:11.657294,1.081
task_24392,user_007,5.55,1,0,True,2025-04-08 01:20:11.657294,2025-04-15 01:20:11.657294,0.813
task_24394,user_010,2.53,2,1,False,2025-05-20 01:20:11.657294,,0.741
task_24395,user_008,12.27,0,0,True,2025-08-04 01:20:11.657294,2025-08-21 01:20:11.657294,0.802
task_24396,user_008,3.12,0,1,True,2025-03-23 01:20:11.657294,2025-03-27 01:20:11.657294,1.008
task_24399,user_010,2.31,2,0,False,2025-05-13 01:20:11.657294,2025-05-18 01:20:11.657294,1.086
task_24400,user_002,2.35,0,0,False,2025-04-28 01:20:11.657294,2025-04-28 01:20:11.657294,0.97
task_24402,user_008,4.73,0,1,False,2025-02-27 01:20:11.657294,2025-03-03 01:20:11.657294,0.979
task_24410,user_001,22.9,0,1,False,2025-04-28 01:20:11.657294,,0.441
task_24411,user_003,2.3,0,1,False,2025-03-10 01:20:11.657294,2025-03-13 01:20:11.657294,0.61
task_24413,user_001,3.75,0,1,False,2025-04-10 01:20:11.657294,2025-04-18 01:20:11.657294,0.841
task_24414,user_008,5.4,0,0,False,2025-06-03 01:20:11.657294,2025-06-12 01:20:11.657294,0.925
task_24422,user_001,2.12,0,0,False,2025-03-04 01:20:11.657294,2025-03-13 01:20:11.657294,0.85
task_24423,user_004,7.9,0,2,False,2025-05-31 01:20:11.657294,2025-06-06 01:20:11.657294,0.795
task_24428,user_001,7.27,0,1,False,2025-03-15 01:20:11.657294,2025-03-18 01:20:11.657294,1.018
task_24432,user_007,5.55,3,0,False,2025-07-11 01:20:11.657294,2025-07-15 01:20:11.657294,0.583
task_24433,user_006,3.16,0,0,False,2025-07-21 01:20:11.657294,2025-07-26 01:20:11.657294,0.967
task_24434,user_005,0.82,0,2,False,2025-05-27 01:20:11.657294,,0.945
task_24435,user_008,2.95,0,0,True,2025-02-22 01:20:11.657294,,0.816
task_24436,user_003,0.92,0,1,False,2025-06-08 01:20:11.657294,2025-06-13 01:20:11.657294,0.737
task_24437,user_006,3.68,0,1,False,2025-06-06 01:20:11.657294,2025-06-07 01:20:11.657294,0.666
task_24438,user_008,4.74,0,1,False,2025-04-15 01:20:11.657294,2025-04-16 01:20:11.657294,0.68
task_24439,user_003,2.12,0,2,False,2025-03-20 01:20:11.657294,2025-03-26 01:20:11.657294,0.833
task_24442,user_007,7.9,2,1,False,2025-07-16 01:20:11.657294,2025-07-27 01:20:11.657294,0.585
task_24445,user_006,3.28,0,0,False,2025-02-27 01:20:11.657294,2025-02-28 01:20:11.657294,1.09
task_24446,user_006,4.55,0,1,False,2025-05-14 01:20:11.657294,,1.219
task_24447,user_004,3.32,1,1,False,2025-08-12 01:20:11.657294,,0.826
task_24449,user_002,3.79,0,0,False,2025-06-16 01:20:11.657294,2025-06-19 01:20:11.657294,0.628
task_24451,user_005,1.76,0,1,False,2025-03-10 01:20:11.657294,2025-03-16 01:20:11.657294,1.453
task_24453,user_006,1.41,0,0,False,2025-03-17 01:20:11.657294,,0.958
task_24457,user_007,5.46,1,0,False,2025-07-24 01:20:11.657294,2025-07-25 01:20:11.657294,1.014
task_24458,user_008,11.8,0,0,True,2025-03-31 01:20:11.657294,2025-03-31 01:20:11.657294,0.522
task_24459,user_002,2.92,0,2,False,2025-07-31 01:20:11.657294,2025-08-05 01:20:11.657294,0.593
task_24461,user_006,4.77,0,2,False,2025-06-29 01:20:11.657294,2025-06-29 01:20:11.657294,0.599
task_24462,user_005,3.19,0,1,False,2025-05-14 01:20:11.657294,2025-05-17 01:20:11.657294,1.087
task_24464,user_009,8.29,1,0,False,2025-06-10 01:20:11.657294,2025-06-11 01:20:11.657294,0.48
task_24465,user_010,3.71,3,3,False,2025-03-06 01:20:11.657294,2025-03-13 01:20:11.657294,0.658
task_24468,user_007,2.54,2,0,False,2025-06-02 01:20:11.657294,2025-06-07 01:20:11.657294,0.747
task_24469,user_001,4.21,0,0,False,2025-03-12 01:20:11.657294,2025-03-15 01:20:11.657294,0.802
task_24470,user_004,1.84,1,0,False,2025-06-15 01:20:11.657294,2025-06-16 01:20:11.657294,1.073
task_24471,user_010,2.83,1,0,False,2025-06-11 01:20:11.657294,2025-06-12 01:20:11.657294,0.96
