task_id,completion_time,actual_start_date,actual_completion_date
39356,2.45599,2025-01-18 19:49:56.540703,2025-01-29 19:49:56.540703
39357,3.656523,2025-02-17 19:49:56.540703,
39358,5.088251,2025-02-10 19:49:56.540703,2025-03-01 19:49:56.540703
39359,2.934845,2025-03-02 19:49:56.540703,
39361,1.524854,2025-02-04 19:49:56.540703,
39363,1.155388,2025-02-28 19:49:56.540703,2025-03-03 19:49:56.540703
39366,1.824909,2025-01-13 19:49:56.540703,2025-01-16 19:49:56.540703
39367,1.63023,2025-03-07 19:49:56.540703,
39368,4.281579,2025-01-19 19:49:56.540703,2025-01-21 19:49:56.540703
39370,1.728292,2025-01-17 19:49:56.540703,2025-02-06 19:49:56.540703
39371,2.74931,2025-03-03 19:49:56.540703,2025-03-12 19:49:56.540703
39372,2.398676,2025-02-11 19:49:56.540703,2025-02-18 19:49:56.540703
39373,2.066782,2025-01-24 19:49:56.540703,2025-02-03 19:49:56.540703
39374,1.873501,2025-01-14 19:49:56.540703,2025-01-29 19:49:56.540703
39376,2.418721,2025-02-09 19:49:56.540703,2025-03-09 19:49:56.540703
39377,4.121029,2025-01-14 19:49:56.540703,2025-01-30 19:49:56.540703
39378,1.030661,2025-02-13 19:49:56.540703,
39380,1.482909,2025-01-28 19:49:56.540703,
39381,1.165052,2025-01-12 19:49:56.540703,2025-01-18 19:49:56.540703
39382,5.07339,2025-02-01 19:49:56.540703,
39383,2.139709,2025-02-21 19:49:56.540703,2025-02-22 19:49:56.540703
39384,1.136509,2025-02-11 19:49:56.540703,2025-02-14 19:49:56.540703
39388,1.667249,2025-02-08 19:49:56.540703,2025-02-07 19:49:56.540703
39389,4.839341,2025-01-26 19:49:56.540703,2025-01-28 19:49:56.540703
39390,3.354076,2025-02-07 19:49:56.540703,2025-02-12 19:49:56.540703
39391,2.22497,2025-02-28 19:49:56.540703,
39393,2.09436,2025-01-28 19:49:56.540703,
39394,1.958776,2025-03-02 19:49:56.540703,2025-03-14 19:49:56.540703
39396,2.737807,2025-02-15 19:49:56.540703,2025-03-14 19:49:56.540703
39397,4.130064,2025-02-16 19:49:56.540703,
39398,1.755247,2025-02-08 19:49:56.540703,
39400,1.525556,2025-01-11 19:49:56.540703,2025-01-22 19:49:56.540703
39402,1.604117,2025-03-05 19:49:56.540703,
39403,2.676894,2025-01-31 19:49:56.540703,2025-02-16 19:49:56.540703
39404,2.370739,2025-02-04 19:49:56.540703,
39406,4.971997,2025-01-24 19:49:56.540703,2025-02-02 19:49:56.540703
39408,2.203748,2025-01-18 19:49:56.540703,2025-01-29 19:49:56.540703
39409,1.675122,2025-01-12 19:49:56.540703,2025-01-16 19:49:56.540703
39410,4.575268,2025-01-22 19:49:56.540703,
39412,2.274902,2025-02-24 19:49:56.540703,2025-03-02 19:49:56.540703
39413,2.898822,2025-01-23 19:49:56.540703,2025-01-31 19:49:56.540703
39415,3.647639,2025-02-11 19:49:56.540703,
39416,4.1725,2025-01-27 19:49:56.540703,2025-02-22 19:49:56.540703
39417,3.032831,2025-01-21 19:49:56.540703,2025-01-23 19:49:56.540703
39418,2.270504,2025-01-20 19:49:56.540703,
39419,4.433564,2025-02-22 19:49:56.540703,2025-02-23 19:49:56.540703
39420,3.277818,2025-03-07 19:49:56.540703,
39421,0.740183,2025-01-27 19:49:56.540703,2025-02-02 19:49:56.540703
39422,1.160381,2025-01-09 19:49:56.540703,
39423,2.308144,2025-02-08 19:49:56.540703,2025-02-12 19:49:56.540703
39424,0.982758,2025-01-29 19:49:56.540703,2025-02-12 19:49:56.540703
39425,4.131816,2025-02-12 19:49:56.540703,2025-02-25 19:49:56.540703
39426,4.019978,2025-02-23 19:49:56.540703,2025-03-13 19:49:56.540703
39427,0.637729,2025-02-22 19:49:56.540703,2025-03-08 19:49:56.540703
39429,1.993615,2025-02-06 19:49:56.540703,
39430,0.980235,2025-01-08 19:49:56.540703,2025-01-26 19:49:56.540703
39431,1.961592,2025-02-04 19:49:56.540703,2025-02-12 19:49:56.540703
39433,4.204674,2025-03-01 19:49:56.540703,2025-03-10 19:49:56.540703
39434,1.23982,2025-02-27 19:49:56.540703,
39435,2.458357,2025-01-27 19:49:56.540703,2025-02-03 19:49:56.540703
39436,2.119535,2025-02-18 19:49:56.540703,2025-02-19 19:49:56.540703
39437,3.359571,2025-01-11 19:49:56.540703,2025-01-12 19:49:56.540703
39438,2.712557,2025-02-02 19:49:56.540703,
39442,2.335274,2025-01-10 19:49:56.540703,
39443,1.794766,2025-01-12 19:49:56.540703,
39444,2.595423,2025-02-19 19:49:56.540703,
39445,5.364361,2025-02-17 19:49:56.540703,
39446,2.606467,2025-01-07 19:49:56.540703,2025-01-30 19:49:56.540703
39447,0.903427,2025-02-07 19:49:56.540703,2025-03-01 19:49:56.540703
39448,2.587183,2025-01-26 19:49:56.540703,2025-01-30 19:49:56.540703
39449,0.91092,2025-01-28 19:49:56.540703,2025-02-10 19:49:56.540703
39451,1.891273,2025-01-17 19:49:56.540703,2025-01-16 19:49:56.540703
39452,3.567648,2025-01-21 19:49:56.540703,
39453,0.545887,2025-01-23 19:49:56.540703,2025-01-25 19:49:56.540703
39457,4.625168,2025-03-07 19:49:56.540703,2025-03-06 19:49:56.540703
39459,2.601632,2025-02-16 19:49:56.540703,2025-02-25 19:49:56.540703
39460,1.122208,2025-02-16 19:49:56.540703,2025-02-25 19:49:56.540703
39461,3.532296,2025-03-05 19:49:56.540703,
39462,1.573473,2025-03-05 19:49:56.540703,
39463,2.483343,2025-01-21 19:49:56.540703,2025-01-31 19:49:56.540703
39464,0.581118,2025-01-23 19:49:56.540703,
39468,4.297522,2025-01-11 19:49:56.540703,2025-01-24 19:49:56.540703
39469,1.688256,2025-02-02 19:49:56.540703,
39470,4.893005,2025-01-14 19:49:56.540703,
39471,3.167224,2025-02-13 19:49:56.540703,2025-03-01 19:49:56.540703
39472,1.826078,2025-01-16 19:49:56.540703,
39473,0.623405,2025-02-07 19:49:56.540703,2025-02-11 19:49:56.540703
39474,4.88137,2025-02-23 19:49:56.540703,2025-03-04 19:49:56.540703
39475,2.811565,2025-02-28 19:49:56.540703,2025-03-18 19:49:56.540703
39476,3.863262,2025-02-09 19:49:56.540703,2025-02-27 19:49:56.540703
39477,3.548879,2025-02-16 19:49:56.540703,
39479,3.314829,2025-02-06 19:49:56.540703,2025-02-20 19:49:56.540703
39480,3.598907,2025-01-21 19:49:56.540703,2025-02-04 19:49:56.540703
39481,3.092982,2025-03-07 19:49:56.540703,
39482,4.362762,2025-02-26 19:49:56.540703,2025-03-18 19:49:56.540703
39484,2.908413,2025-01-15 19:49:56.540703,
39485,2.448013,2025-02-20 19:49:56.540703,
39486,1.491106,2025-02-11 19:49:56.540703,
39487,0.5,2025-01-11 19:49:56.540703,2025-02-01 19:49:56.540703
39488,3.205126,2025-02-20 19:49:56.540703,
39489,2.61239,2025-02-23 19:49:56.540703,
39490,1.350713,2025-02-09 19:49:56.540703,2025-02-15 19:49:56.540703
39491,3.805954,2025-02-17 19:49:56.540703,2025-03-05 19:49:56.540703
39493,1.049259,2025-02-11 19:49:56.540703,
39494,1.701904,2025-02-05 19:49:56.540703,2025-02-28 19:49:56.540703
39499,2.080876,2025-01-23 19:49:56.540703,2025-01-23 19:49:56.540703
39500,0.5,2025-01-17 19:49:56.540703,
39501,4.635925,2025-02-23 19:49:56.540703,2025-02-25 19:49:56.540703
39502,1.609222,2025-03-01 19:49:56.540703,
39503,2.241901,2025-02-04 19:49:56.540703,2025-03-05 19:49:56.540703
39504,2.436877,2025-02-03 19:49:56.540703,
39505,2.766957,2025-02-25 19:49:56.540703,2025-03-19 19:49:56.540703
39506,4.316054,2025-01-30 19:49:56.540703,
39507,5.444319,2025-02-23 19:49:56.540703,
39508,4.888635,2025-01-12 19:49:56.540703,2025-01-21 19:49:56.540703
39509,3.523172,2025-02-28 19:49:56.540703,
39511,6.636663,2025-01-25 19:49:56.540703,2025-02-12 19:49:56.540703
39512,3.608338,2025-02-23 19:49:56.540703,2025-03-10 19:49:56.540703
39513,5.810533,2025-03-05 19:49:56.540703,2025-03-26 19:49:56.540703
39514,4.751779,2025-02-06 19:49:56.540703,2025-02-14 19:49:56.540703
39515,1.240365,2025-01-26 19:49:56.540703,
39517,3.730682,2025-02-20 19:49:56.540703,2025-03-04 19:49:56.540703
39518,0.553292,2025-02-05 19:49:56.540703,2025-03-02 19:49:56.540703
39519,2.18784,2025-02-21 19:49:56.540703,2025-03-13 19:49:56.540703
39522,4.525866,2025-02-06 19:49:56.540703,
39523,1.345538,2025-01-18 19:49:56.540703,2025-02-10 19:49:56.540703
39526,4.209291,2025-01-21 19:49:56.540703,2025-01-31 19:49:56.540703
39527,3.448411,2025-02-11 19:49:56.540703,
39529,2.292214,2025-03-04 19:49:56.540703,2025-03-27 19:49:56.540703
39531,1.462399,2025-02-11 19:49:56.540703,
39532,2.51728,2025-01-15 19:49:56.540703,2025-01-25 19:49:56.540703
39533,1.469406,2025-03-07 19:49:56.540703,2025-03-25 19:49:56.540703
39535,3.892922,2025-02-19 19:49:56.540703,
39536,0.735247,2025-01-13 19:49:56.540703,
39537,0.768803,2025-01-30 19:49:56.540703,
39540,3.268931,2025-01-14 19:49:56.540703,
39541,5.675504,2025-01-14 19:49:56.540703,2025-01-15 19:49:56.540703
39542,0.705592,2025-02-15 19:49:56.540703,2025-03-05 19:49:56.540703
39546,2.39327,2025-03-07 19:49:56.540703,2025-03-20 19:49:56.540703
39548,0.896005,2025-03-02 19:49:56.540703,
39549,3.74632,2025-02-23 19:49:56.540703,
39550,4.092336,2025-01-25 19:49:56.540703,2025-02-06 19:49:56.540703
39552,2.552889,2025-01-27 19:49:56.540703,2025-01-31 19:49:56.540703
39554,0.519041,2025-01-17 19:49:56.540703,
39556,3.560103,2025-01-31 19:49:56.540703,
39557,1.445452,2025-03-06 19:49:56.540703,2025-03-18 19:49:56.540703
39558,0.597599,2025-01-30 19:49:56.540703,2025-02-20 19:49:56.540703
39561,1.81179,2025-02-13 19:49:56.540703,2025-03-08 19:49:56.540703
39563,2.591332,2025-01-15 19:49:56.540703,
39564,4.824987,2025-02-08 19:49:56.540703,
39565,1.571434,2025-01-11 19:49:56.540703,
39566,3.303148,2025-01-17 19:49:56.540703,
39567,4.774782,2025-02-25 19:49:56.540703,
39570,2.431142,2025-01-12 19:49:56.540703,2025-02-06 19:49:56.540703
39571,4.335933,2025-01-18 19:49:56.540703,2025-02-07 19:49:56.540703
39572,2.200897,2025-02-18 19:49:56.540703,2025-03-04 19:49:56.540703
39573,4.817905,2025-01-12 19:49:56.540703,
39574,0.533412,2025-02-10 19:49:56.540703,2025-02-17 19:49:56.540703
39575,3.398124,2025-03-03 19:49:56.540703,2025-03-27 19:49:56.540703
39576,0.831732,2025-02-26 19:49:56.540703,
39577,4.753439,2025-02-15 19:49:56.540703,
39578,3.279738,2025-02-26 19:49:56.540703,
39579,4.421868,2025-01-07 19:49:56.540703,2025-01-27 19:49:56.540703
39580,3.448621,2025-02-06 19:49:56.540703,
39581,1.806786,2025-02-11 19:49:56.540703,2025-03-08 19:49:56.540703
39583,3.310859,2025-01-23 19:49:56.540703,
39586,4.696131,2025-03-05 19:49:56.540703,2025-03-05 19:49:56.540703
39587,2.474481,2025-01-19 19:49:56.540703,2025-02-13 19:49:56.540703
39588,4.241579,2025-03-02 19:49:56.540703,
39589,4.134838,2025-01-21 19:49:56.540703,2025-01-26 19:49:56.540703
39590,4.862013,2025-02-24 19:49:56.540703,2025-02-25 19:49:56.540703
39591,5.55454,2025-01-08 19:49:56.540703,2025-01-29 19:49:56.540703
39593,5.168563,2025-02-28 19:49:56.540703,2025-03-25 19:49:56.540703
39594,4.590611,2025-01-23 19:49:56.540703,
39595,4.506102,2025-02-11 19:49:56.540703,2025-03-04 19:49:56.540703
39596,4.289907,2025-02-27 19:49:56.540703,2025-03-12 19:49:56.540703
39597,4.279647,2025-02-20 19:49:56.540703,2025-03-05 19:49:56.540703
39598,1.824761,2025-02-14 19:49:56.540703,2025-02-25 19:49:56.540703
39599,4.713243,2025-02-28 19:49:56.540703,
39600,2.247522,2025-01-25 19:49:56.540703,2025-02-11 19:49:56.540703
39602,3.536573,2025-02-16 19:49:56.540703,
39603,3.436665,2025-02-24 19:49:56.540703,2025-03-04 19:49:56.540703
39604,0.656824,2025-01-31 19:49:56.540703,2025-01-31 19:49:56.540703
39605,3.706481,2025-02-25 19:49:56.540703,2025-03-07 19:49:56.540703
39606,3.815829,2025-01-18 19:49:56.540703,2025-02-03 19:49:56.540703
39607,2.917712,2025-02-17 19:49:56.540703,
39608,4.174243,2025-01-27 19:49:56.540703,
39610,4.310888,2025-02-19 19:49:56.540703,2025-03-14 19:49:56.540703
39611,2.688257,2025-03-07 19:49:56.540703,2025-03-22 19:49:56.540703
39612,0.66587,2025-02-22 19:49:56.540703,2025-02-19 19:49:56.540703
39613,4.903116,2025-02-01 19:49:56.540703,2025-02-25 19:49:56.540703
39614,3.738069,2025-02-15 19:49:56.540703,2025-03-07 19:49:56.540703
39615,1.079449,2025-01-29 19:49:56.540703,
39619,2.917898,2025-02-09 19:49:56.540703,2025-02-28 19:49:56.540703
39620,2.265833,2025-03-03 19:49:56.540703,
39621,2.924043,2025-03-04 19:49:56.540703,2025-03-05 19:49:56.540703
39622,4.767108,2025-02-07 19:49:56.540703,2025-03-02 19:49:56.540703
39623,3.363367,2025-02-20 19:49:56.540703,2025-03-11 19:49:56.540703
39626,1.072983,2025-02-04 19:49:56.540703,2025-02-20 19:49:56.540703
39627,4.206515,2025-01-17 19:49:56.540703,
39628,2.668554,2025-02-15 19:49:56.540703,
39630,3.123694,2025-01-09 19:49:56.540703,
39631,2.034364,2025-01-11 19:49:56.540703,2025-02-02 19:49:56.540703
39632,2.303412,2025-01-09 19:49:56.540703,2025-01-23 19:49:56.540703
39633,3.301914,2025-03-07 19:49:56.540703,2025-03-19 19:49:56.540703
39634,1.805841,2025-02-26 19:49:56.540703,
39635,2.928358,2025-01-29 19:49:56.540703,
39638,0.560902,2025-03-02 19:49:56.540703,2025-03-05 19:49:56.540703
39640,3.233215,2025-02-20 19:49:56.540703,2025-02-28 19:49:56.540703
39642,2.442518,2025-01-19 19:49:56.540703,2025-01-17 19:49:56.540703
39643,3.539364,2025-02-05 19:49:56.540703,2025-02-25 19:49:56.540703
39644,1.350626,2025-01-18 19:49:56.540703,
39645,1.996458,2025-03-07 19:49:56.540703,
39646,3.725305,2025-03-02 19:49:56.540703,
39648,1.53954,2025-02-26 19:49:56.540703,2025-03-09 19:49:56.540703
39650,3.879966,2025-03-07 19:49:56.540703,
39651,1.969288,2025-02-12 19:49:56.540703,
39652,1.766803,2025-01-21 19:49:56.540703,2025-01-20 19:49:56.540703
39653,4.518975,2025-03-05 19:49:56.540703,
39654,2.338035,2025-02-24 19:49:56.540703,
39655,4.338548,2025-02-06 19:49:56.540703,2025-02-24 19:49:56.540703
39656,5.119579,2025-02-18 19:49:56.540703,2025-02-19 19:49:56.540703
39660,3.329481,2025-02-09 19:49:56.540703,2025-02-10 19:49:56.540703
39661,1.543521,2025-02-25 19:49:56.540703,2025-03-15 19:49:56.540703
39663,1.464582,2025-02-04 19:49:56.540703,2025-02-12 19:49:56.540703
39664,0.792603,2025-03-05 19:49:56.540703,
39666,0.865295,2025-01-07 19:49:56.540703,2025-02-01 19:49:56.540703
39668,3.453211,2025-02-22 19:49:56.540703,
39669,4.29168,2025-01-25 19:49:56.540703,2025-02-06 19:49:56.540703
39670,4.127543,2025-01-29 19:49:56.540703,
39671,2.504363,2025-02-04 19:49:56.540703,2025-02-13 19:49:56.540703
39672,3.579574,2025-02-07 19:49:56.540703,
39673,1.559519,2025-02-11 19:49:56.540703,
39674,5.172385,2025-01-21 19:49:56.540703,2025-01-21 19:49:56.540703
39676,4.14959,2025-02-10 19:49:56.540703,2025-03-04 19:49:56.540703
39677,1.325156,2025-02-17 19:49:56.540703,2025-02-21 19:49:56.540703
39678,3.132366,2025-01-07 19:49:56.540703,2025-02-01 19:49:56.540703
39679,2.396487,2025-01-10 19:49:56.540703,2025-02-04 19:49:56.540703
39680,4.225968,2025-01-24 19:49:56.540703,2025-02-11 19:49:56.540703
39681,4.009438,2025-01-19 19:49:56.540703,2025-01-28 19:49:56.540703
39682,2.02234,2025-02-11 19:49:56.540703,2025-02-17 19:49:56.540703
39685,1.954361,2025-02-17 19:49:56.540703,
39688,1.643739,2025-01-14 19:49:56.540703,
39689,1.158606,2025-01-09 19:49:56.540703,2025-01-21 19:49:56.540703
39690,3.277247,2025-01-17 19:49:56.540703,2025-01-31 19:49:56.540703
39691,3.369385,2025-01-19 19:49:56.540703,
39692,3.412824,2025-03-03 19:49:56.540703,
39694,1.515609,2025-01-21 19:49:56.540703,2025-02-02 19:49:56.540703
39696,1.660312,2025-01-23 19:49:56.540703,
39698,4.332758,2025-01-24 19:49:56.540703,
39699,1.521086,2025-02-17 19:49:56.540703,2025-03-02 19:49:56.540703
39700,2.64652,2025-02-06 19:49:56.540703,
39701,4.288565,2025-01-08 19:49:56.540703,2025-01-27 19:49:56.540703
39704,4.381996,2025-01-12 19:49:56.540703,
39706,2.91376,2025-01-31 19:49:56.540703,2025-02-18 19:49:56.540703
39708,2.480384,2025-02-11 19:49:56.540703,2025-03-01 19:49:56.540703
39710,3.085719,2025-01-08 19:49:56.540703,2025-01-15 19:49:56.540703
39711,3.722895,2025-01-25 19:49:56.540703,
39712,2.555969,2025-02-16 19:49:56.540703,
39715,2.99757,2025-02-07 19:49:56.540703,
39716,0.891209,2025-02-03 19:49:56.540703,
39717,3.832951,2025-01-24 19:49:56.540703,
39718,1.382732,2025-02-20 19:49:56.540703,2025-03-10 19:49:56.540703
39719,0.827052,2025-01-25 19:49:56.540703,2025-02-04 19:49:56.540703
39720,3.758721,2025-01-07 19:49:56.540703,
39721,1.851224,2025-03-03 19:49:56.540703,2025-03-02 19:49:56.540703
39723,3.253258,2025-02-19 19:49:56.540703,2025-02-20 19:49:56.540703
39724,0.5,2025-01-17 19:49:56.540703,2025-02-03 19:49:56.540703
39725,3.154542,2025-02-16 19:49:56.540703,2025-03-10 19:49:56.540703
39726,5.78083,2025-01-22 19:49:56.540703,2025-01-23 19:49:56.540703
39727,0.5,2025-02-10 19:49:56.540703,
39730,4.040625,2025-03-06 19:49:56.540703,2025-03-06 19:49:56.540703
39731,2.172807,2025-02-01 19:49:56.540703,2025-02-10 19:49:56.540703
39732,0.939656,2025-03-07 19:49:56.540703,2025-03-31 19:49:56.540703
39734,2.57669,2025-01-13 19:49:56.540703,2025-01-10 19:49:56.540703
39735,4.030624,2025-01-29 19:49:56.540703,
39736,1.397798,2025-01-28 19:49:56.540703,2025-01-25 19:49:56.540703
39740,3.55423,2025-01-21 19:49:56.540703,
39741,2.078689,2025-02-11 19:49:56.540703,2025-03-07 19:49:56.540703
39742,3.186594,2025-02-16 19:49:56.540703,
39743,1.744692,2025-01-22 19:49:56.540703,
39745,3.800548,2025-02-02 19:49:56.540703,2025-02-10 19:49:56.540703
39746,1.111096,2025-02-26 19:49:56.540703,2025-03-04 19:49:56.540703
39747,2.415394,2025-01-28 19:49:56.540703,2025-02-21 19:49:56.540703
39752,2.363163,2025-01-28 19:49:56.540703,2025-02-12 19:49:56.540703
39753,3.137649,2025-03-04 19:49:56.540703,
39755,4.520415,2025-01-11 19:49:56.540703,2025-01-13 19:49:56.540703
39756,1.075399,2025-03-01 19:49:56.540703,
39758,3.456274,2025-02-15 19:49:56.540703,2025-03-08 19:49:56.540703
39759,3.591763,2025-01-20 19:49:56.540703,
39760,3.006416,2025-02-19 19:49:56.540703,2025-03-15 19:49:56.540703
39761,4.715855,2025-01-14 19:49:56.540703,
39762,1.025744,2025-02-17 19:49:56.540703,2025-03-02 19:49:56.540703
39763,2.259548,2025-01-21 19:49:56.540703,2025-01-30 19:49:56.540703
39764,2.324416,2025-02-11 19:49:56.540703,2025-03-04 19:49:56.540703
39765,2.183268,2025-02-02 19:49:56.540703,2025-02-13 19:49:56.540703
39766,3.627131,2025-01-31 19:49:56.540703,2025-02-14 19:49:56.540703
39770,0.707833,2025-01-09 19:49:56.540703,2025-02-01 19:49:56.540703
39771,2.179553,2025-02-16 19:49:56.540703,
39772,3.140426,2025-02-19 19:49:56.540703,2025-03-02 19:49:56.540703
39773,3.985313,2025-02-06 19:49:56.540703,2025-02-11 19:49:56.540703
39775,3.663169,2025-03-06 19:49:56.540703,2025-03-30 19:49:56.540703
39776,4.103192,2025-02-26 19:49:56.540703,
39778,5.080734,2025-01-20 19:49:56.540703,2025-01-26 19:49:56.540703
39779,2.188495,2025-02-08 19:49:56.540703,
39780,1.310782,2025-01-24 19:49:56.540703,
39781,2.199479,2025-03-01 19:49:56.540703,2025-03-27 19:49:56.540703
39782,0.747192,2025-02-23 19:49:56.540703,2025-03-13 19:49:56.540703
39783,5.025841,2025-01-25 19:49:56.540703,
39785,2.739569,2025-02-02 19:49:56.540703,2025-02-01 19:49:56.540703
39787,2.284132,2025-01-18 19:49:56.540703,
39790,4.961576,2025-01-07 19:49:56.540703,2025-01-07 19:49:56.540703
39791,2.120804,2025-03-02 19:49:56.540703,2025-03-18 19:49:56.540703
39792,2.688825,2025-01-27 19:49:56.540703,
39794,2.810428,2025-01-17 19:49:56.540703,
39795,2.287755,2025-01-28 19:49:56.540703,
39796,5.663273,2025-01-17 19:49:56.540703,
39797,2.261366,2025-01-17 19:49:56.540703,
39799,1.661474,2025-02-14 19:49:56.540703,
39800,4.45199,2025-02-09 19:49:56.540703,2025-02-20 19:49:56.540703
39802,0.73313,2025-03-04 19:49:56.540703,2025-03-05 19:49:56.540703
39804,2.647322,2025-02-06 19:49:56.540703,2025-02-26 19:49:56.540703
39805,5.350166,2025-01-21 19:49:56.540703,2025-01-19 19:49:56.540703
39807,2.554436,2025-01-31 19:49:56.540703,
39808,3.932314,2025-01-21 19:49:56.540703,
39809,1.071616,2025-02-21 19:49:56.540703,2025-02-27 19:49:56.540703
39810,4.314214,2025-01-29 19:49:56.540703,
39811,3.157223,2025-01-27 19:49:56.540703,2025-02-13 19:49:56.540703
39812,4.10269,2025-03-01 19:49:56.540703,2025-03-08 19:49:56.540703
39814,2.393726,2025-03-04 19:49:56.540703,
39815,5.171945,2025-01-31 19:49:56.540703,2025-02-19 19:49:56.540703
39818,1.264406,2025-03-01 19:49:56.540703,2025-03-10 19:49:56.540703
39820,0.559167,2025-02-14 19:49:56.540703,
39821,2.862415,2025-02-04 19:49:56.540703,2025-02-23 19:49:56.540703
39822,4.13357,2025-03-06 19:49:56.540703,2025-03-16 19:49:56.540703
39823,2.208152,2025-03-01 19:49:56.540703,
39824,3.973328,2025-01-24 19:49:56.540703,2025-01-31 19:49:56.540703
39826,3.199384,2025-01-31 19:49:56.540703,
39827,3.348645,2025-01-28 19:49:56.540703,2025-01-26 19:49:56.540703
39828,1.925182,2025-01-26 19:49:56.540703,2025-01-23 19:49:56.540703
39829,5.051662,2025-02-20 19:49:56.540703,2025-02-17 19:49:56.540703
39830,0.929748,2025-01-09 19:49:56.540703,
39831,2.090424,2025-01-22 19:49:56.540703,
39833,1.772387,2025-02-08 19:49:56.540703,
39835,1.735704,2025-03-01 19:49:56.540703,
39836,1.775476,2025-01-31 19:49:56.540703,
39837,2.092785,2025-01-19 19:49:56.540703,
39838,1.781132,2025-02-25 19:49:56.540703,2025-03-04 19:49:56.540703
39839,1.685976,2025-01-23 19:49:56.540703,
39840,0.595418,2025-02-10 19:49:56.540703,
39841,1.483218,2025-01-09 19:49:56.540703,2025-01-24 19:49:56.540703
39844,2.683092,2025-01-11 19:49:56.540703,
39846,2.33039,2025-01-15 19:49:56.540703,2025-01-30 19:49:56.540703
39847,4.495392,2025-03-05 19:49:56.540703,2025-04-03 19:49:56.540703
39848,1.211444,2025-01-13 19:49:56.540703,2025-01-17 19:49:56.540703
39850,0.5,2025-02-08 19:49:56.540703,2025-03-08 19:49:56.540703
39851,4.480068,2025-02-21 19:49:56.540703,2025-03-03 19:49:56.540703
39852,1.122245,2025-01-30 19:49:56.540703,
39853,0.892497,2025-02-04 19:49:56.540703,2025-02-21 19:49:56.540703
39856,2.617242,2025-02-28 19:49:56.540703,2025-03-22 19:49:56.540703
39857,5.224621,2025-02-05 19:49:56.540703,
39858,2.627608,2025-01-14 19:49:56.540703,2025-01-14 19:49:56.540703
